{'student': {'id': 1, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 273, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 274, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 275, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 276, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 277, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 278, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 279, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 280, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 281, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 282, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 283, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 284, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'multidisc mixed'}}}
{'student': {'id': 285, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 286, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 287, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 288, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 289, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 290, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 291, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 292, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'multidisc mixed'}}}
{'student': {'id': 293, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 294, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 295, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 296, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 297, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 298, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 299, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 300, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 301, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 302, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'undeclared'}}}
{'student': {'id': 303, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 304, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 305, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 306, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 307, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 308, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 309, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 310, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 311, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 312, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 313, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 314, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 315, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 316, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 317, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 318, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 319, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 320, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 321, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 322, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 323, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 324, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 325, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 326, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 327, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 328, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 329, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 330, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 331, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 332, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 333, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 334, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 335, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 336, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 337, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 338, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 339, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 340, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 341, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 342, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 343, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 344, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 345, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 346, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 347, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 348, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 349, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 350, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 351, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 352, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 353, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 354, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 355, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 356, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 357, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 358, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 359, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 360, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 361, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 362, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 363, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 364, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 365, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 366, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 367, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 368, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 369, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 370, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 371, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 372, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 373, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 374, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 375, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 376, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 377, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 378, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 379, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 380, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 381, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 382, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 383, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 384, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 385, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 386, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 387, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 388, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 389, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 390, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 391, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 392, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 393, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 394, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 395, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 396, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 397, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 398, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 399, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 400, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 401, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 402, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 403, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 404, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 405, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 406, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 407, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 408, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 409, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 410, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 411, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 412, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 413, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 414, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 415, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 416, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 417, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 418, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 419, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 420, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 421, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 422, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 423, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 424, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 425, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 426, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 427, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 428, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 429, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 430, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 431, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 432, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 433, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 434, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 435, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 436, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 437, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 438, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 439, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 440, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 441, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 442, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 443, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 444, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 445, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 446, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 447, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 448, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 449, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 450, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 451, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 452, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 453, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 454, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 455, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 456, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 457, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 458, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 459, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 460, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 461, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 462, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 463, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 464, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 465, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 466, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 467, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 468, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 469, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 470, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 471, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 472, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'undeclared'}}}
{'student': {'id': 473, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 474, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
